,User-ID,Age,Country,ISBN,Book-Rating,Avg_Rating,Total_No_Of_Users_Rated,Book-Title,Book-Author,Year-Of-Publication,Publisher
125562,148966,35.0,usa,0425148297,5,7.642857142857143,28,Naked in Death,J. D. Robb,2004.0,Berkley Publishing Group
125563,153662,44.0,usa,0425148297,10,7.642857142857143,28,Naked in Death,J. D. Robb,2004.0,Berkley Publishing Group
125565,223190,33.0,usa,0425148297,10,7.642857142857143,28,Naked in Death,J. D. Robb,2004.0,Berkley Publishing Group
125566,227520,33.0,usa,0425148297,8,7.642857142857143,28,Naked in Death,J. D. Robb,2004.0,Berkley Publishing Group
125571,265889,30.0,canada,0425148297,9,7.642857142857143,28,Naked in Death,J. D. Robb,2004.0,Berkley Publishing Group
125608,11676,28.0,nan,0425152499,6,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125614,82407,36.0,usa,0425152499,7,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125615,91113,26.0,usa,0425152499,9,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125619,143163,26.0,usa,0425152499,10,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125623,173291,29.0,usa,0425152499,10,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125625,226965,47.0,usa,0425152499,7,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125626,242106,28.0,usa,0425152499,8,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125627,261603,27.0,usa,0425152499,9,8.095238095238095,21,Practical Magic,Alice Hoffman,1996.0,Berkley Publishing Group
125633,11676,28.0,nan,0425152898,10,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125638,124487,36.0,usa,0425152898,5,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125640,136205,39.0,usa,0425152898,10,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125644,163804,43.0,usa,0425152898,10,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125646,179718,39.0,other,0425152898,9,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125647,189558,55.0,usa,0425152898,8,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125649,193898,36.0,usa,0425152898,9,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125651,235105,46.0,usa,0425152898,9,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125653,241666,35.0,usa,0425152898,7,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125654,245827,32.0,other,0425152898,5,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125655,258185,37.0,usa,0425152898,9,7.956521739130435,23,Mind Prey,John Sandford,2004.0,Berkley Publishing Group
125721,11676,28.0,nan,0425157539,6,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125723,56959,52.0,usa,0425157539,9,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125725,68555,36.0,usa,0425157539,7,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125726,82497,47.0,usa,0425157539,7,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125727,98758,25.0,canada,0425157539,7,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125729,132173,36.0,usa,0425157539,8,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125730,136205,39.0,usa,0425157539,8,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125732,189558,55.0,usa,0425157539,8,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125736,235105,46.0,usa,0425157539,9,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125739,258534,32.0,usa,0425157539,10,8.05,20,Sudden Prey,John Sandford,1997.0,Berkley Publishing Group
125750,11676,28.0,nan,0425158616,10,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125753,21014,36.0,usa,0425158616,7,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125761,73681,27.0,portugal,0425158616,9,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125767,98904,28.0,usa,0425158616,8,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125768,100459,38.0,usa,0425158616,7,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125771,120396,46.0,usa,0425158616,10,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125777,148199,50.0,canada,0425158616,7,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125785,171118,47.0,canada,0425158616,6,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125788,179718,39.0,other,0425158616,9,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125791,190925,51.0,usa,0425158616,7,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125792,193778,36.0,usa,0425158616,9,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125801,227705,36.0,usa,0425158616,9,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125802,235392,27.0,usa,0425158616,8,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125803,236340,29.0,australia,0425158616,9,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125808,252695,36.0,usa,0425158616,5,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125809,270713,27.0,canada,0425158616,7,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125811,274301,41.0,australia,0425158616,7,7.587301587301587,63,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group
125838,11676,28.0,nan,042516019X,9,7.285714285714286,7,Masquerade,Gayle Lynds,1997.0,Berkley Publishing Group
125881,11676,28.0,nan,0425166619,6,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125882,16795,47.0,usa,0425166619,8,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125888,65584,26.0,usa,0425166619,9,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125889,73681,27.0,portugal,0425166619,7,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125890,78973,29.0,portugal,0425166619,7,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125894,104399,29.0,usa,0425166619,10,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125896,123981,46.0,usa,0425166619,8,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125899,126736,38.0,usa,0425166619,5,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125905,174892,32.0,other,0425166619,8,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125908,193529,51.0,usa,0425166619,5,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125913,227447,38.0,usa,0425166619,7,7.055555555555555,36,Toxin,Robin Cook,1999.0,Berkley Publishing Group
125947,11676,28.0,nan,0425169871,2,5.888888888888889,9,Firebird,Janice Graham,1999.0,Berkley Publishing Group
125949,120396,46.0,usa,0425169871,8,5.888888888888889,9,Firebird,Janice Graham,1999.0,Berkley Publishing Group
125951,153662,44.0,usa,0425169871,8,5.888888888888889,9,Firebird,Janice Graham,1999.0,Berkley Publishing Group
125952,190925,51.0,usa,0425169871,8,5.888888888888889,9,Firebird,Janice Graham,1999.0,Berkley Publishing Group
125959,11676,28.0,nan,0425171272,7,7.333333333333333,3,Home Song,Lavyrle Spencer,1999.0,Berkley Publishing Group
125985,11676,28.0,nan,0425174204,7,7.2,5,Fever,Robin Cook,2000.0,Berkley Publishing Group
125986,78973,29.0,portugal,0425174204,7,7.2,5,Fever,Robin Cook,2000.0,Berkley Publishing Group
125988,94985,39.0,spain,0425174204,8,7.2,5,Fever,Robin Cook,2000.0,Berkley Publishing Group
125989,201290,35.0,portugal,0425174204,6,7.2,5,Fever,Robin Cook,2000.0,Berkley Publishing Group
126073,11676,28.0,nan,042518286X,5,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126083,65584,26.0,usa,042518286X,9,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126085,108405,49.0,other,042518286X,9,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126090,157247,48.0,netherlands,042518286X,8,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126102,210485,35.0,usa,042518286X,5,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126103,224349,23.0,usa,042518286X,7,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126104,225087,51.0,canada,042518286X,10,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126105,234828,36.0,usa,042518286X,8,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126108,244627,32.0,usa,042518286X,10,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126110,266056,47.0,usa,042518286X,7,7.435897435897436,39,Shock,Robin Cook,2002.0,Berkley Publishing Group
126160,11676,28.0,nan,0425189031,9,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126163,30276,49.0,usa,0425189031,8,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126165,47316,36.0,usa,0425189031,5,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126166,50895,36.0,usa,0425189031,6,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126175,114368,33.0,usa,0425189031,5,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126176,123883,18.0,usa,0425189031,5,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126179,153662,44.0,usa,0425189031,10,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126180,153718,27.0,usa,0425189031,10,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126181,156269,53.0,usa,0425189031,5,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126187,203910,16.0,phillipines,0425189031,9,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126189,220597,26.0,canada,0425189031,7,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126190,227520,33.0,usa,0425189031,9,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126193,247447,19.0,usa,0425189031,9,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126194,258185,37.0,usa,0425189031,9,7.6,35,Portrait in Death,Nora Roberts,2003.0,Berkley Publishing Group
126235,11676,28.0,nan,0425189864,8,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126239,38273,36.0,usa,0425189864,10,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126240,50895,36.0,usa,0425189864,8,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126241,66680,67.0,usa,0425189864,7,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126249,124487,36.0,usa,0425189864,5,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126251,158295,36.0,usa,0425189864,7,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126256,222035,56.0,usa,0425189864,8,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126259,235105,46.0,usa,0425189864,9,7.866666666666666,30,Mortal Prey,John Sandford,2003.0,Berkley Publishing Group
126297,11676,28.0,nan,0425192032,8,8.38888888888889,18,Lightning,Dean Koontz,2003.0,Berkley
126299,35859,36.0,usa,0425192032,7,8.38888888888889,18,Lightning,Dean Koontz,2003.0,Berkley
126308,206074,16.0,usa,0425192032,10,8.38888888888889,18,Lightning,Dean Koontz,2003.0,Berkley
126312,247852,36.0,usa,0425192032,8,8.38888888888889,18,Lightning,Dean Koontz,2003.0,Berkley
126313,270838,53.0,usa,0425192032,10,8.38888888888889,18,Lightning,Dean Koontz,2003.0,Berkley
126434,11676,28.0,nan,0440111811,9,7.25,20,Changes,Danielle Steel,1984.0,Dell
126438,59172,36.0,canada,0440111811,10,7.25,20,Changes,Danielle Steel,1984.0,Dell
126439,68555,36.0,usa,0440111811,5,7.25,20,Changes,Danielle Steel,1984.0,Dell
126444,104636,36.0,usa,0440111811,8,7.25,20,Changes,Danielle Steel,1984.0,Dell
126447,114368,33.0,usa,0440111811,5,7.25,20,Changes,Danielle Steel,1984.0,Dell
126449,170724,43.0,usa,0440111811,10,7.25,20,Changes,Danielle Steel,1984.0,Dell
126450,200226,39.0,canada,0440111811,6,7.25,20,Changes,Danielle Steel,1984.0,Dell
126451,216683,36.0,usa,0440111811,6,7.25,20,Changes,Danielle Steel,1984.0,Dell
126452,244627,32.0,usa,0440111811,10,7.25,20,Changes,Danielle Steel,1984.0,Dell
126454,11676,28.0,nan,0440115450,9,7.0,5,The Cradle Will Fall,Mary Higgins Clark,1983.0,Dell Publishing Company
126516,11676,28.0,nan,0440173701,10,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126517,13552,32.0,usa,0440173701,7,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126523,61038,53.0,usa,0440173701,5,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126524,68555,36.0,usa,0440173701,5,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126525,70415,57.0,usa,0440173701,7,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126526,104636,36.0,usa,0440173701,8,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126527,114368,33.0,usa,0440173701,10,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126529,163307,24.0,usa,0440173701,8,7.5,14,Remembrance,Danielle Steel,1983.0,Dell
126544,11676,28.0,nan,0440185327,8,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126545,13552,32.0,usa,0440185327,8,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126546,59172,36.0,canada,0440185327,10,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126547,68555,36.0,usa,0440185327,5,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126549,104636,36.0,usa,0440185327,8,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126551,114368,33.0,usa,0440185327,10,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126553,156467,38.0,usa,0440185327,10,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126554,170724,43.0,usa,0440185327,10,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126556,200226,39.0,canada,0440185327,5,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126558,277427,48.0,usa,0440185327,5,7.266666666666667,15,Thurston House,Danielle Steel,1984.0,Dell
126559,11676,28.0,nan,0440186560,6,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126560,16795,47.0,usa,0440186560,7,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126562,61038,53.0,usa,0440186560,5,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126563,68555,36.0,usa,0440186560,5,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126564,104636,36.0,usa,0440186560,8,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126565,114368,33.0,usa,0440186560,5,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126566,170724,43.0,usa,0440186560,9,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126567,179734,26.0,usa,0440186560,10,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126571,264082,42.0,usa,0440186560,5,6.538461538461538,13,To Love Again,Danielle Steel,1981.0,Dell
126641,11676,28.0,nan,0440205573,6,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126642,13552,32.0,usa,0440205573,7,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126643,25981,36.0,usa,0440205573,5,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126644,61038,53.0,usa,0440205573,5,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126645,78973,29.0,portugal,0440205573,7,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126646,104636,36.0,usa,0440205573,10,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126647,114368,33.0,usa,0440205573,5,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126648,216683,36.0,usa,0440205573,7,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126650,223190,33.0,usa,0440205573,10,6.666666666666667,12,Star,Danielle Steel,1990.0,Dell
126685,11676,28.0,nan,0440209412,10,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126686,13552,32.0,usa,0440209412,9,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126688,25981,36.0,usa,0440209412,5,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126689,59172,36.0,canada,0440209412,10,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126690,104636,36.0,usa,0440209412,9,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126692,114368,33.0,usa,0440209412,10,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126693,160401,30.0,usa,0440209412,5,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126698,224997,23.0,philippines,0440209412,8,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126699,225087,51.0,canada,0440209412,5,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126700,248496,33.0,canada,0440209412,10,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126701,254465,22.0,usa,0440209412,10,8.176470588235293,17,Message from Nam,Danielle Steel,1991.0,Dell
126754,11676,28.0,nan,0440213290,8,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126755,14422,36.0,usa,0440213290,8,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126757,55187,48.0,usa,0440213290,5,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126762,102967,54.0,usa,0440213290,6,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126763,112001,43.0,usa,0440213290,9,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126765,124487,36.0,usa,0440213290,9,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126769,137589,35.0,usa,0440213290,8,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126774,166596,57.0,canada,0440213290,8,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126782,224997,23.0,philippines,0440213290,5,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126787,251844,30.0,portugal,0440213290,8,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126793,274301,41.0,australia,0440213290,10,7.575,40,The Copper Beech,Maeve Binchy,1993.0,Dell
126794,11676,28.0,nan,0440213991,1,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126796,35859,36.0,usa,0440213991,7,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126798,73651,36.0,usa,0440213991,5,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126799,78973,29.0,portugal,0440213991,7,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126802,156269,53.0,usa,0440213991,9,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126803,170947,35.0,usa,0440213991,9,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126804,179744,26.0,usa,0440213991,5,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126807,207825,52.0,usa,0440213991,8,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126808,258534,32.0,usa,0440213991,9,6.6875,16,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company
126810,11676,28.0,nan,0440214114,10,6.733333333333333,15,Mixed Blessings,DANIELLE STEEL,1993.0,Dell
126811,16795,47.0,usa,0440214114,5,6.733333333333333,15,Mixed Blessings,DANIELLE STEEL,1993.0,Dell
126814,61038,53.0,usa,0440214114,5,6.733333333333333,15,Mixed Blessings,DANIELLE STEEL,1993.0,Dell
